date,All food,Beef and veal,Cereals and bakery products,Dairy products,Eggs,Fats and oils,Fish and seafood,Food at home,Food away from home,Fresh fruits,Fresh fruits and vegetables,Fresh vegetables,Fruits and vegetables,Meats,"Meats, poultry, and fish",Nonalcoholic beverages,Other foods,Other meats,Pork,Poultry,Processed fruits and vegetables,Sugar and sweets,log_All food,log_Beef and veal,log_Cereals and bakery products,log_Dairy products,log_Eggs,log_Fats and oils,log_Fish and seafood,log_Food at home,log_Food away from home,log_Fresh fruits,log_Fresh fruits and vegetables,log_Fresh vegetables,log_Fruits and vegetables,log_Meats,"log_Meats, poultry, and fish",log_Nonalcoholic beverages,log_Other foods,log_Other meats,log_Pork,log_Poultry,log_Processed fruits and vegetables,log_Sugar and sweets
2017-05-01,1.0,-2.4,-0.7,0.2,-9.3,1.4,0.8,0.0,2.4,-0.1,1.0,1.4,0.5,-2.2,-0.9,0.6,1.0,-1.2,-1.4,0.0,-0.6,-0.6,0.9162907318741551,1.252762968495368,0.9555114450274362,1.9740810260220096,2.26176309847379,1.62924053973028,1.252762968495368,1.1939224684724346,0.8960880245566357,1.7404661748405046,1.766441661243765,1.8870696490323797,1.1474024528375417,0.8544153281560676,0.9932517730102834,1.1314021114911006,1.0647107369924282,0.26236426446749106,1.589235205116581,1.1631508098056809,1.33500106673234,0.26236426446749106
2017-06-01,1.0,-2.4,-0.1,0.0,-12.1,1.7,1.7,0.0,2.4,0.0,-0.2,-0.5,0.1,-1.7,-0.3,0.7,0.8,-1.3,-0.7,0.3,-0.3,-0.4,0.9162907318741551,1.252762968495368,1.1631508098056809,1.9459101490553132,1.9169226121820608,1.6863989535702288,1.4816045409242156,1.1939224684724346,0.8960880245566357,1.7578579175523736,1.5368672195992648,1.5475625087160128,1.0116009116784799,1.0473189942805594,1.1939224684724346,1.1631508098056809,0.9932517730102834,0.1823215567939546,1.7227665977411035,1.252762968495368,1.410986973710262,0.4054651081081644
2017-07-01,0.85,2.5500000000000003,0.04999999999999999,-0.95,-10.85,0.25,1.9,-0.09999999999999999,1.75,-0.19999999999999998,-0.65,-0.5,-0.95,0.95,1.4500000000000002,-0.15,0.9,-1.4,0.25,0.25,0.0,0.09999999999999999,0.8544153281560676,2.1341664413690826,1.2089603458369749,1.80005827204275,2.085672091430472,1.3737155789130306,1.5260563034950492,1.1631508098056809,0.5877866649021191,1.7227665977411035,1.4350845252893225,1.5475625087160128,0.5306282510621704,1.7047480922384253,1.6193882432872686,0.8544153281560676,1.0296194171811581,0.09531017980432493,1.8794650496471605,1.2383742310432684,1.4816045409242156,0.6931471805599453
2017-08-01,1.0,2.65,-0.65,0.0,-8.1,0.75,1.6,0.2,1.9000000000000001,-0.7,0.55,0.0,0.14999999999999997,1.4,1.3,-0.15,0.6000000000000001,-0.65,1.2999999999999998,0.35,0.7500000000000001,0.65,0.9162907318741551,2.145931282948669,0.9745596399981308,1.9459101490553132,2.379546134130174,1.4929040961781488,1.4586150226995167,1.252762968495368,0.6678293725756556,1.62924053973028,1.6863989535702286,1.6486586255873816,1.0296194171811581,1.7833912195575383,1.589235205116581,0.8544153281560676,0.9162907318741551,0.6151856390902335,2.028148247292285,1.2669476034873246,1.6389967146756448,0.9360933591703348
2017-09-01,1.0,1.7499999999999998,0.44999999999999996,0.15,-7.1,0.09999999999999998,1.45,0.15,2.15,0.15,0.2,-0.05,0.15000000000000002,0.85,1.4000000000000001,-0.19999999999999998,0.65,-0.85,1.9,0.7999999999999999,0.5499999999999999,0.25,0.9162907318741551,2.0347056478384444,1.3217558399823195,1.9671123567059163,2.468099531471619,1.3350010667323402,1.423108334242607,1.2383742310432684,0.7884573603642703,1.7833912195575383,1.6193882432872684,1.6389967146756448,1.0296194171811581,1.6863989535702288,1.6094379124341003,0.8329091229351039,0.9360933591703348,0.5007752879124892,2.1041341542702074,1.3862943611198906,1.5993875765805987,0.7654678421395714
2017-10-01,1.1,-0.39999999999999997,-0.8999999999999999,-0.05,-6.35,0.30000000000000004,1.7999999999999998,0.09999999999999999,2.4,0.55,0.05,-0.6,0.5,0.35,1.15,0.3,0.7,-0.8500000000000001,1.7999999999999998,0.30000000000000004,0.19999999999999996,0.5,0.9555114450274363,1.7047480922384253,0.8754687373538999,1.9387416595767009,2.5297206655777926,1.3862943611198906,1.5040773967762742,1.2237754316221157,0.8960880245566357,1.8484548129046001,1.5892352051165808,1.5260563034950492,1.1474024528375417,1.589235205116581,1.55814461804655,1.0296194171811581,0.9555114450274363,0.5007752879124892,2.0918640616783932,1.252762968495368,1.5260563034950492,0.8754687373538999
2017-11-01,1.25,-0.7,-1.05,0.0,-4.0,1.0,1.5,0.3,2.2,1.05,1.4,0.15,1.1,0.25,1.15,0.35,0.39999999999999997,0.29999999999999993,1.55,0.35,-1.35,-0.05,1.0116009116784799,1.6486586255873816,0.8109302162163288,1.9459101490553132,2.7013612129514133,1.547562508716013,1.4350845252893227,1.2809338454620642,0.8109302162163288,1.9242486522741338,1.8325814637483102,1.6770965609079151,1.3217558399823195,1.5686159179138455,1.55814461804655,1.0473189942805592,0.8329091229351039,1.0296194171811581,2.060513531794317,1.2669476034873246,1.1151415906193203,0.6151856390902335
2017-12-01,0.8,-0.3,-1.75,-0.15000000000000002,-3.6999999999999997,0.0,1.7999999999999998,-0.35,2.3,0.5,0.15000000000000002,-0.3,0.0,-0.5,0.4,-0.1,0.5,-0.10000000000000003,-0.35000000000000003,-0.35,-2.2,0.0,0.8329091229351039,1.7227665977411037,0.43825493093115514,1.9242486522741338,2.7212954278522306,1.308332819650179,1.5040773967762742,1.0818051703517284,0.8544153281560675,1.840549633397487,1.6094379124341003,1.5892352051165808,0.9745596399981308,1.398716881118448,1.3862943611198906,0.8754687373538999,0.8754687373538999,0.8754687373538999,1.7833912195575383,1.0473189942805592,0.78845736036427,0.6418538861723947
2018-01-01,1.0,1.2,-2.1,-0.2,9.9,-2.0,2.0,0.0,2.5,1.1,0.5,0.6,0.3,0.2,1.7,-0.9,0.7,0.8,-1.9,2.0,-3.4,0.0,0.9162907318741551,1.9600947840472698,0.1823215567939544,1.916922612182061,3.3603753871419,0.5306282510621705,1.547562508716013,1.1939224684724346,0.9360933591703348,1.9315214116032138,1.6770965609079151,1.7578579175523734,1.0818051703517284,1.55814461804655,1.667706820558076,0.47000362924573563,0.9555114450274363,1.1939224684724346,1.4816045409242156,1.6486586255873816,0.0,0.6418538861723947
2018-02-01,1.8,-1.0,1.8,0.5,10.6,-0.8,1.8,0.9,2.8,2.6,1.9,1.4,2.1,-0.5,0.6,0.0,0.2,0.2,0.6,0.9,-1.1,1.3,1.1939224684724346,1.589235205116581,1.62924053973028,2.0149030205422647,3.3843902633457743,1.0647107369924285,1.5040773967762742,1.4350845252893225,1.047318994280559,2.128231705849268,1.9095425048844386,1.8870696490323797,1.55814461804655,1.398716881118448,1.4350845252893227,0.9162907318741551,0.7419373447293773,0.9932517730102834,1.9315214116032136,1.410986973710262,1.1939224684724346,1.1631508098056809
2018-03-01,1.4,-0.2,0.9,-0.8,13.3,0.8,0.5,0.2,2.8,1.5,0.7,0.3,0.7,-0.5,0.4,0.3,0.4,0.0,-0.9,0.9,-1.1,1.2,1.0647107369924282,1.7404661748405046,1.4350845252893225,1.824549292051046,3.4719664525503626,1.5040773967762742,1.1631508098056809,1.252762968495368,1.047318994280559,1.9878743481543455,1.713797927758343,1.704748092238425,1.2089603458369749,1.398716881118448,1.3862943611198906,1.0296194171811581,0.8329091229351039,0.9162907318741551,1.6863989535702286,1.410986973710262,1.1939224684724346,1.1314021114911006
2018-04-01,1.4,1.3,1.0,-0.4,14.4,0.3,1.4,0.3,2.6,0.4,0.1,0.1,-0.1,1.3,1.7,0.2,0.4,1.0,0.3,1.1,-1.5,1.3,1.0647107369924282,1.9740810260220096,1.4586150226995167,1.8870696490323797,3.505557396986398,1.3862943611198906,1.410986973710262,1.2809338454620642,0.974559639998131,1.824549292051046,1.5993875765805987,1.6677068205580758,0.9360933591703348,1.7664416612437652,1.667706820558076,0.9932517730102834,0.8329091229351039,1.252762968495368,1.8870696490323797,1.458615022699517,1.0647107369924282,1.1631508098056809
2018-05-01,1.7,2.7,0.0,-0.2,19.9,1.2,2.6,0.9,2.6,1.7,0.9,0.2,0.7,1.3,1.8,-0.1,0.7,1.0,-0.8,1.1,-0.1,0.6,1.1631508098056809,2.1517622032594623,1.1939224684724346,1.916922612182061,3.6584202466292277,1.589235205116581,1.667706820558076,1.4350845252893225,0.974559639998131,2.0149030205422647,1.749199854809259,1.6863989535702286,1.2089603458369749,1.7664416612437652,1.6863989535702288,0.8754687373538999,0.9555114450274363,1.252762968495368,1.7047480922384253,1.458615022699517,1.4586150226995167,0.9162907318741551
2018-06-01,1.3,0.9,0.2,-0.8,15.1,0.5,1.9,0.4,2.8,1.4,0.8,0.2,0.4,0.0,0.7,-0.4,0.4,0.1,-0.6,1.0,-0.4,0.5,1.0296194171811581,1.916922612182061,1.252762968495368,1.824549292051046,3.5263605246161616,1.4350845252893227,1.5260563034950492,1.3083328196501787,1.047318994280559,1.9740810260220096,1.7316555451583495,1.6863989535702286,1.1151415906193203,1.5151272329628591,1.4586150226995167,0.7419373447293773,0.8329091229351039,0.9555114450274363,1.7404661748405046,1.4350845252893227,1.3862943611198906,0.8754687373538999
2018-07-01,1.35,1.85,1.4,-0.45,0.6000000000000005,-0.45,2.0,0.5,2.3,0.5,-0.09999999999999998,-0.2,-0.4,0.6000000000000001,1.4,-0.5,0.8,-1.2000000000000002,-0.6,1.1,-0.65,0.2,1.0473189942805592,2.0476928433652555,1.5475625087160128,1.8794650496471605,2.970414465569701,1.1786549963416462,1.547562508716013,1.33500106673234,0.8544153281560675,1.840549633397487,1.55814461804655,1.6094379124341003,0.8109302162163288,1.6389967146756448,1.6094379124341003,0.6931471805599453,0.9932517730102834,0.2623642644674909,1.7404661748405046,1.458615022699517,1.3217558399823195,0.7419373447293773
2018-08-01,1.2999999999999998,1.9500000000000002,0.85,-0.55,4.5,0.15,1.7999999999999998,0.55,2.3,-0.20000000000000007,1.1,0.5,0.6,0.8,1.15,-0.4,0.7,-1.15,0.2,1.35,0.14999999999999997,-0.04999999999999999,1.0296194171811581,2.0605135317943173,1.423108334242607,1.864080130807681,3.152736022363656,1.3480731482996928,1.5040773967762742,1.3480731482996928,0.8544153281560675,1.7227665977411035,1.7833912195575383,1.7404661748405044,1.1786549963416462,1.6770965609079154,1.55814461804655,0.7419373447293773,0.9555114450274363,0.30010459245033816,1.8718021769015913,1.5151272329628591,1.5151272329628591,0.6151856390902335
2018-09-01,1.2999999999999998,1.8,1.2,0.14999999999999997,4.699999999999999,0.09999999999999999,2.5,0.7,2.3,0.6,0.6,0.09999999999999999,0.5,1.25,1.65,-0.2,0.8,-0.85,0.8500000000000001,1.2,0.6,-0.5,1.0296194171811581,2.0412203288596382,1.5040773967762742,1.9671123567059163,3.161246712031564,1.3350010667323402,1.6486586255873816,1.3862943611198906,0.8544153281560675,1.856297990365626,1.6956156086751526,1.6677068205580758,1.1474024528375417,1.7578579175523739,1.6582280766035324,0.8329091229351039,0.9932517730102834,0.5007752879124892,1.9671123567059163,1.4816045409242156,1.6094379124341003,0.3364722366212129
2018-10-01,1.35,0.75,0.15,-0.1,3.4499999999999997,0.25,2.6,0.6,2.4000000000000004,0.8999999999999999,0.30000000000000004,-0.1,0.6499999999999999,0.25,0.95,0.55,0.7,-0.8,0.05,0.4,0.3,0.45,1.0473189942805592,1.8946168546677629,1.2383742310432684,1.9315214116032138,3.106826321059578,1.3737155789130306,1.667706820558076,1.3609765531356006,0.8960880245566357,1.9021075263969203,1.6389967146756448,1.62924053973028,1.1939224684724346,1.5686159179138455,1.5151272329628591,1.1151415906193203,0.9555114450274363,0.5306282510621704,1.8484548129046001,1.2809338454620642,1.5475625087160128,0.8544153281560676
2018-11-01,1.25,0.19999999999999996,-0.5,-0.1,2.55,0.65,2.35,0.45,2.2,0.6,0.65,0.44999999999999996,0.75,-0.39999999999999997,0.8,0.7,0.5,-0.15,-0.75,0.55,-0.55,0.15000000000000002,1.0116009116784799,1.8082887711792657,1.0296194171811581,1.9315214116032138,3.065724645374026,1.4701758451005926,1.6193882432872684,1.3217558399823195,0.8109302162163288,1.856297990365626,1.7047480922384253,1.7316555451583495,1.2237754316221157,1.423108334242607,1.4816045409242156,1.1631508098056809,0.8754687373538999,0.8544153281560676,1.713797927758343,1.3217558399823195,1.3480731482996928,0.7178397931503168
2018-12-01,1.0499999999999998,0.39999999999999997,0.05000000000000002,-0.55,3.0999999999999996,-0.6,2.55,0.15000000000000002,2.5,-0.25,0.35,0.55,0.19999999999999998,-0.04999999999999999,0.7,0.35,0.7,-0.15,-0.75,0.25,-1.4,0.35,0.9360933591703348,1.8405496333974871,1.2089603458369749,1.864080130807681,3.091042453358316,1.1314021114911006,1.6582280766035324,1.2383742310432684,0.9360933591703348,1.713797927758343,1.6486586255873816,1.7491998548092589,1.047318994280559,1.5040773967762742,1.4586150226995167,1.0473189942805592,0.9555114450274363,0.8544153281560676,1.713797927758343,1.2383742310432684,1.0986122886681098,0.8109302162163288
2019-01-01,1.6,-1.3,1.7,0.3,-3.0,-1.6,3.1,0.3,3.0,-0.9,2.4,1.5,1.3,-1.4,0.3,0.4,0.8,0.6,-2.9,-0.9,-1.7,-0.3,1.1314021114911006,1.5260563034950494,1.6094379124341003,1.9878743481543455,2.7663191092261856,0.7419373447293773,1.7578579175523736,1.2809338454620642,1.1151415906193203,1.589235205116581,1.9810014688665833,1.9021075263969203,1.3737155789130306,1.1474024528375417,1.3609765531356006,1.0647107369924282,0.9932517730102834,1.1314021114911006,1.2237754316221157,0.8329091229351041,0.9932517730102834,0.47000362924573563
2019-02-01,2.6,0.3,2.7,0.6,-3.5,-0.3,3.4,1.7,3.2,0.8,3.1,1.6,2.0,0.1,1.1,2.2,0.3,-0.1,-0.3,-1.1,-0.6,0.9,1.410986973710262,1.824549292051046,1.791759469228055,2.028148247292285,2.734367509419583,1.2237754316221159,1.8082887711792655,1.6094379124341003,1.1786549963416462,1.8870696490323797,2.0731719286662402,1.9169226121820608,1.536867219599265,1.536867219599265,1.547562508716013,1.547562508716013,0.7884573603642703,0.8754687373538999,1.791759469228055,0.7419373447293773,1.33500106673234,1.0296194171811581
2019-03-01,2.9,-0.1,2.7,0.0,-3.6,0.6,2.7,1.9,3.4,0.1,2.4,2.1,2.0,-0.3,0.9,2.9,0.9,0.9,-1.9,0.1,1.2,1.2,1.4816045409242156,1.7578579175523739,1.791759469228055,1.9459101490553132,2.72785282839839,1.458615022699517,1.6863989535702288,1.6486586255873816,1.2383742310432684,1.7749523509116736,1.9810014688665833,1.9878743481543453,1.536867219599265,1.4469189829363254,1.5040773967762742,1.6863989535702288,1.0296194171811581,1.2237754316221157,1.4816045409242156,1.1939224684724346,1.7227665977411035,1.1314021114911006
2019-04-01,2.8,0.9,3.0,0.7,-4.5,0.9,2.2,1.9,3.1,0.1,2.8,3.0,2.5,0.9,1.0,2.7,0.8,0.8,0.3,-0.5,1.6,2.3,1.4586150226995167,1.916922612182061,1.840549633397487,2.0412203288596382,2.667228206581955,1.5260563034950492,1.589235205116581,1.6486586255873816,1.1474024528375417,1.7749523509116736,2.0347056478384444,2.1041341542702074,1.6389967146756448,1.6956156086751528,1.5260563034950492,1.6486586255873816,0.9932517730102834,1.1939224684724346,1.8870696490323797,0.9932517730102834,1.791759469228055,1.4350845252893225
2019-05-01,2.2,1.2,1.9,0.5,-6.8,-1.4,2.3,1.2,3.2,0.3,2.2,2.7,1.9,0.4,1.1,2.1,0.9,0.8,-0.9,-0.1,0.9,1.3,1.308332819650179,1.9600947840472698,1.6486586255873816,2.0149030205422647,2.4932054526026954,0.8329091229351041,1.6094379124341003,1.5040773967762742,1.1786549963416462,1.8082887711792655,1.9530276168241774,2.0668627594729756,1.5151272329628591,1.599387576580599,1.547562508716013,1.5260563034950492,1.0296194171811581,1.1939224684724346,1.6863989535702286,1.1314021114911006,1.667706820558076,1.1631508098056809
2019-06-01,2.1,2.4,2.1,0.7,-9.9,0.5,2.8,1.2,3.1,0.0,1.7,2.9,1.7,1.6,1.7,2.3,0.5,0.5,1.6,0.0,1.5,1.2,1.2809338454620642,2.1162555148025524,1.6863989535702288,2.0412203288596382,2.197224577336219,1.4350845252893227,1.7047480922384253,1.5040773967762742,1.1474024528375417,1.7578579175523736,1.8794650496471605,2.0918640616783932,1.4701758451005926,1.8164520818184267,1.667706820558076,1.5686159179138452,0.8754687373538999,1.0986122886681098,2.066862759472976,1.1631508098056809,1.7749523509116738,1.1314021114911006
2019-07-01,1.5,1.05,0.49999999999999994,-0.09999999999999998,-10.9,-0.5,1.7000000000000002,0.55,2.8,-1.0,-0.6499999999999999,0.5499999999999999,-0.19999999999999996,0.9,1.4500000000000002,0.6499999999999999,1.1,-0.15,0.55,0.05,0.55,1.25,1.0986122886681098,1.9387416595767009,1.33500106673234,1.9315214116032138,2.0794415416798357,1.1631508098056809,1.4816045409242156,1.3480731482996928,1.047318994280559,1.5686159179138452,1.4350845252893225,1.7491998548092589,0.8960880245566357,1.6956156086751528,1.6193882432872686,1.1474024528375417,1.0986122886681098,0.8544153281560676,1.9242486522741338,1.1786549963416462,1.599387576580599,1.1474024528375417
2019-08-01,1.3,2.8,0.75,0.25,-8.15,-1.0,1.45,0.25,2.85,-2.25,1.2999999999999998,1.45,0.6,1.5,1.2000000000000002,0.55,0.5,0.0,1.9,-0.4,1.25,1.3,1.0296194171811581,2.163323025660538,1.3987168811184478,1.9810014688665833,2.3749057545736716,0.9932517730102834,1.423108334242607,1.2669476034873244,1.0647107369924285,1.2669476034873244,1.8164520818184264,1.8946168546677626,1.1786549963416462,1.8000582720427503,1.5686159179138455,1.1151415906193203,0.8754687373538999,0.9162907318741551,2.1041341542702074,1.0296194171811583,1.7316555451583497,1.1631508098056809
2019-09-01,1.15,1.1,0.65,1.15,-8.95,-1.25,1.5,0.5,2.8,-1.35,0.4,1.1,0.4,1.0,1.3,0.65,0.35,0.4,0.8,-0.15000000000000002,1.3,1.15,0.9745596399981308,1.9459101490553132,1.3737155789130304,2.0980179272527715,2.2975725511705014,0.8960880245566357,1.4350845252893227,1.33500106673234,1.047318994280559,1.4929040961781488,1.6582280766035324,1.840549633397487,1.1151415906193203,1.7137979277583433,1.589235205116581,1.1474024528375417,0.8109302162163288,1.0647107369924282,1.9600947840472698,1.1151415906193203,1.7404661748405046,1.1151415906193203
2019-10-01,1.5,0.75,0.55,1.15,-5.949999999999999,-1.05,1.65,0.35000000000000003,2.9000000000000004,-1.4500000000000002,-0.44999999999999996,0.5999999999999999,0.10000000000000003,0.9500000000000001,1.25,1.15,0.35,0.25,1.25,-0.65,1.0499999999999998,2.35,1.0986122886681098,1.8946168546677629,1.3480731482996928,2.0980179272527715,2.5610957881455465,0.974559639998131,1.4701758451005926,1.2947271675944,1.0818051703517284,1.4701758451005926,1.4816045409242153,1.7578579175523734,1.0116009116784799,1.7047480922384253,1.5789787049493917,1.2947271675944,0.8109302162163288,1.0116009116784799,2.0215475632609334,0.9360933591703349,1.6956156086751526,1.4469189829363254
2019-11-01,1.9,1.1,0.29999999999999993,1.35,-7.199999999999999,0.0,1.5499999999999998,0.8,2.8,-0.25,1.05,1.25,1.15,1.15,1.6,1.1,0.2,0.9,1.35,-0.25,0.5,2.35,1.2237754316221157,1.9459101490553132,1.2809338454620642,2.122261538862764,2.4595888418037104,1.308332819650179,1.4469189829363254,1.410986973710262,1.047318994280559,1.713797927758343,1.7749523509116736,1.864080130807681,1.33500106673234,1.7404661748405046,1.6486586255873816,1.2809338454620642,0.7419373447293773,1.2237754316221157,2.0347056478384444,1.0818051703517284,1.589235205116581,1.4469189829363254
2019-12-01,1.6,1.0499999999999998,0.09999999999999998,1.45,-6.15,-1.75,1.4,0.35,2.85,-1.75,-0.35,1.0999999999999999,-0.25,1.0,1.15,1.0,0.25,1.05,0.75,-0.4,0.050000000000000044,2.45,1.1314021114911006,1.9387416595767009,1.2237754316221157,2.134166441369082,2.545531271604435,0.6678293725756556,1.410986973710262,1.2947271675944,1.0647107369924285,1.3987168811184478,1.5040773967762742,1.840549633397487,0.8754687373538999,1.7137979277583433,1.55814461804655,1.252762968495368,0.7654678421395714,1.2669476034873244,1.9530276168241774,1.0296194171811583,1.4929040961781488,1.4701758451005926
2020-01-01,1.3,4.7,-2.3,1.6,4.6,-2.7,1.2,0.0,2.8,-2.0,-1.1,-1.5,-1.1,1.8,1.7,-0.5,-0.1,1.0,-0.2,1.8,-0.9,1.2,1.0296194171811581,2.3608540011180215,0.0,2.151762203259462,3.1570004211501135,0.0,1.3609765531356006,1.1939224684724346,1.047318994280559,1.33500106673234,1.3217558399823193,1.3083328196501787,0.43825493093115514,1.8484548129046003,1.667706820558076,0.6931471805599453,0.5877866649021191,1.252762968495368,1.8082887711792655,1.6094379124341003,1.252762968495368,1.1314021114911006
2020-02-01,2.4,2.1,-0.6,2.4,2.4,0.4,2.0,1.3,3.0,-2.1,0.2,0.9,0.3,2.1,1.5,0.9,-0.9,1.5,1.5,0.6,0.4,3.7,1.3609765531356006,2.0794415416798357,0.9932517730102833,2.2407096892759584,3.058707072715379,1.410986973710262,1.547562508716013,1.5260563034950492,1.1151415906193203,1.3083328196501787,1.6193882432872684,1.8082887711792655,1.0818051703517284,1.8946168546677629,1.62924053973028,1.2237754316221157,0.0,1.3862943611198906,2.0541237336955462,1.3350010667323402,1.5686159179138452,1.7227665977411037
2020-03-01,2.8,2.6,0.7,3.1,2.7,0.2,1.1,1.8,3.0,-2.6,-0.9,-0.3,-0.6,2.3,1.5,1.3,1.1,1.6,2.2,0.8,0.6,2.9,1.4586150226995167,2.1400661634962708,1.3862943611198906,2.312535423847214,3.0726933146901194,1.3609765531356008,1.33500106673234,1.62924053973028,1.1151415906193203,1.1631508098056809,1.3737155789130304,1.5892352051165808,0.7178397931503168,1.9242486522741338,1.62924053973028,1.33500106673234,1.0986122886681098,1.410986973710262,2.1400661634962708,1.3862943611198906,1.6094379124341003,1.5686159179138452
2020-04-01,3.0,4.0,1.5,3.4,4.0,1.0,0.6,2.3,2.9,-2.2,-0.5,-0.3,-0.3,2.7,2.1,2.0,1.6,1.8,2.1,2.1,1.1,3.3,1.5040773967762742,2.2925347571405443,1.5686159179138452,2.341805806147327,3.131136910560194,1.547562508716013,1.1939224684724346,1.7227665977411035,1.0818051703517284,1.2809338454620642,1.4701758451005926,1.5892352051165808,0.8544153281560675,1.9810014688665833,1.7404661748405046,1.5040773967762742,1.252762968495368,1.4586150226995167,2.128231705849268,1.6677068205580763,1.7047480922384253,1.6486586255873816
2020-05-01,5.6,8.3,6.2,5.0,15.9,1.8,4.2,5.9,2.7,-0.5,0.3,0.5,1.0,7.3,7.2,4.0,4.4,3.8,4.9,6.8,3.0,3.5,1.9600947840472698,2.653241964607215,2.2512917986064953,2.4849066497880004,3.5496173867804286,1.7047480922384253,1.9315214116032138,2.2192034840549946,1.0116009116784799,1.667706820558076,1.6389967146756448,1.7404661748405044,1.2947271675944,2.47232786758114,2.379546134130174,1.8718021769015913,1.8405496333974871,1.840549633397487,2.4159137783010487,2.302585092994046,2.0014800002101243,1.6863989535702288
2020-06-01,4.4,21.6,5.2,4.9,9.4,1.9,4.4,5.7,2.9,-0.4,0.4,1.2,1.2,14.3,11.0,3.7,3.8,3.9,7.0,7.3,3.7,3.8,1.7749523509116738,3.3141860046725258,2.1400661634962708,2.4765384001174837,3.342861804649192,1.7227665977411035,1.9600947840472698,2.1972245773362196,1.0818051703517284,1.6863989535702286,1.6582280766035324,1.856297990365626,1.3480731482996928,2.93651291389402,2.681021528714291,1.824549292051046,1.7404661748405046,1.8562979903656263,2.5877640352277083,2.3513752571634776,2.0918640616783932,1.7404661748405046
2020-07-01,4.4,15.799999999999999,5.05,1.6,-0.4500000000000002,0.8500000000000001,2.85,5.05,2.8,-0.65,-0.04999999999999999,0.25,0.35,12.5,9.25,2.25,2.8,2.8,6.95,5.45,1.95,2.35,1.7749523509116738,3.077312260546414,2.122261538862764,2.151762203259462,2.915064370486536,1.5151272329628591,1.713797927758343,2.122261538862764,1.047318994280559,1.6389967146756448,1.5686159179138452,1.6956156086751526,1.0986122886681098,2.8361502037295256,2.553343811341229,1.55814461804655,1.5475625087160128,1.667706820558076,2.583997552432231,2.157559320943788,1.8484548129046001,1.4469189829363254
2020-08-01,2.75,5.85,2.7,1.6500000000000001,0.2999999999999998,1.2999999999999998,2.4000000000000004,2.6500000000000004,3.15,-1.5,1.0,0.8,1.1,3.5,1.9000000000000001,2.0500000000000003,2.65,2.3000000000000003,4.35,4.3,2.95,1.95,1.4469189829363254,2.463853240590168,1.791759469228055,2.157559320943788,2.954910279033736,1.6094379124341003,1.6292405397302803,1.7833912195575383,1.1631508098056809,1.4586150226995167,1.766441661243765,1.791759469228055,1.3217558399823195,2.0856720914304723,1.7047480922384253,1.5151272329628591,1.5151272329628591,1.5686159179138455,2.365559892155434,2.0149030205422647,1.9947003132247452,1.3480731482996928
2020-09-01,2.85,5.25,1.3,3.95,-0.6499999999999999,1.15,2.45,2.8499999999999996,3.2,-0.050000000000000044,0.7,0.3999999999999999,1.2000000000000002,5.1,4.7,2.1999999999999997,3.0,2.9,3.9000000000000004,4.5,2.75,1.95,1.4701758451005926,2.411439497906128,1.5260563034950492,2.3933394562625097,2.9041650800285006,1.5789787049493917,1.6389967146756448,1.8164520818184264,1.1786549963416462,1.749199854809259,1.713797927758343,1.7227665977411035,1.3480731482996928,2.2669579153508947,2.1162555148025524,1.5475625087160128,1.589235205116581,1.6863989535702288,2.322387720290225,2.0412203288596382,1.9671123567059163,1.3480731482996928
2020-10-01,2.75,4.0,0.3500000000000001,2.6500000000000004,-0.8,1.15,3.2,2.35,3.5999999999999996,-0.30000000000000004,0.35,0.30000000000000004,1.05,3.8000000000000003,3.6,2.3000000000000003,2.35,2.5,3.0500000000000003,4.300000000000001,2.75,2.6500000000000004,1.4469189829363254,2.2925347571405443,1.2947271675944,2.2669579153508947,2.8959119382717797,1.5789787049493917,1.7749523509116738,1.7316555451583497,1.2947271675944,1.7047480922384253,1.6486586255873816,1.704748092238425,1.308332819650179,2.122261538862764,1.9740810260220096,1.5686159179138455,1.4469189829363254,1.6094379124341003,2.2353763433005955,2.0149030205422647,1.9671123567059163,1.5151272329628591
2020-11-01,3.0,4.35,1.4,2.1,-0.30000000000000004,1.4,2.85,2.65,3.45,0.6000000000000001,1.25,0.9,1.65,3.6,3.4000000000000004,2.3000000000000003,2.25,2.8,4.05,4.0,1.6,2.8,1.5040773967762742,2.327277705584417,1.5475625087160128,2.2082744135228043,2.9231615807191553,1.62924053973028,1.713797927758343,1.7833912195575383,1.252762968495368,1.8562979903656263,1.8082887711792655,1.8082887711792655,1.4586150226995167,2.0980179272527715,1.9459101490553132,1.5686159179138455,1.423108334242607,1.667706820558076,2.336986519711378,1.9740810260220096,1.791759469228055,1.5475625087160128
2020-12-01,2.55,4.05,0.15000000000000013,2.5,1.0,0.15000000000000002,2.95,1.35,3.15,-0.15000000000000002,0.5,0.65,0.8500000000000001,3.2,2.9499999999999997,1.6,1.9500000000000002,2.95,2.45,3.85,1.45,2.75,1.3987168811184478,2.2975725511705014,1.2383742310432684,2.2512917986064953,2.990719731730447,1.3480731482996928,1.7316555451583497,1.536867219599265,1.1631508098056809,1.7316555451583495,1.6770965609079151,1.766441661243765,1.252762968495368,2.0476928433652555,1.8794650496471605,1.410986973710262,1.3480731482996928,1.6956156086751528,2.169053700369523,1.9530276168241774,1.766441661243765,1.536867219599265
